지역명,전용면적,연도,월,평당분양가격
제주,85m²~102m²,2024,10,
제주,102m²~,2024,10,26235.0
서울,모든면적,2024,11,47124.0
서울,60m²,2024,11,45229.799999999996
서울,60m²~85m²,2024,11,49265.7
서울,85m²~102m²,2024,11,54314.7
서울,102m²~,2024,11,56723.7
인천,모든면적,2024,11,18608.7
인천,60m²,2024,11,18935.399999999998
인천,60m²~85m²,2024,11,18552.6
인천,85m²~102m²,2024,11,19892.399999999998
인천,102m²~,2024,11,19367.7
경기,모든면적,2024,11,21298.199999999997
경기,60m²,2024,11,22037.399999999998
경기,60m²~85m²,2024,11,21717.3
경기,85m²~102m²,2024,11,26555.1
경기,102m²~,2024,11,21707.399999999998
부산,모든면적,2024,11,22595.1
부산,60m²,2024,11,22977.899999999998
부산,60m²~85m²,2024,11,22063.8
부산,85m²~102m²,2024,11,25779.6
부산,102m²~,2024,11,24535.5
대구,모든면적,2024,11,22106.699999999997
대구,60m²,2024,11,17430.6
대구,60m²~85m²,2024,11,22238.699999999997
대구,85m²~102m²,2024,11,
대구,102m²~,2024,11,18456.899999999998
광주,모든면적,2024,11,18635.1
광주,60m²,2024,11,21463.199999999997
광주,60m²~85m²,2024,11,18397.5
광주,85m²~102m²,2024,11,
광주,102m²~,2024,11,18849.6
대전,모든면적,2024,11,17645.1
대전,60m²,2024,11,17473.5
대전,60m²~85m²,2024,11,17816.7
대전,85m²~102m²,2024,11,20120.1
대전,102m²~,2024,11,19994.7
울산,모든면적,2024,11,17470.2
울산,60m²,2024,11,20872.5
울산,60m²~85m²,2024,11,17351.399999999998
울산,85m²~102m²,2024,11,20097.0
울산,102m²~,2024,11,20862.6
세종,모든면적,2024,11,
세종,60m²,2024,11,
세종,60m²~85m²,2024,11,
세종,85m²~102m²,2024,11,
세종,102m²~,2024,11,
강원,모든면적,2024,11,14628.9
강원,60m²,2024,11,14355.0
강원,60m²~85m²,2024,11,14450.699999999999
강원,85m²~102m²,2024,11,15463.8
강원,102m²~,2024,11,15714.599999999999
충북,모든면적,2024,11,14836.8
충북,60m²,2024,11,15180.0
충북,60m²~85m²,2024,11,13061.4
충북,85m²~102m²,2024,11,
충북,102m²~,2024,11,12467.4
충남,모든면적,2024,11,11754.599999999999
충남,60m²,2024,11,
충남,60m²~85m²,2024,11,11731.5
충남,85m²~102m²,2024,11,14556.3
충남,102m²~,2024,11,13015.199999999999
전북,모든면적,2024,11,12160.5
전북,60m²,2024,11,12942.599999999999
전북,60m²~85m²,2024,11,12160.5
전북,85m²~102m²,2024,11,11507.099999999999
전북,102m²~,2024,11,12965.699999999999
전남,모든면적,2024,11,12500.4
전남,60m²,2024,11,12533.4
전남,60m²~85m²,2024,11,12507.0
전남,85m²~102m²,2024,11,
전남,102m²~,2024,11,15021.599999999999
경북,모든면적,2024,11,14556.3
경북,60m²,2024,11,
경북,60m²~85m²,2024,11,14450.699999999999
경북,85m²~102m²,2024,11,
경북,102m²~,2024,11,15922.5
경남,모든면적,2024,11,13374.9
경남,60m²,2024,11,11820.599999999999
경남,60m²~85m²,2024,11,13434.3
경남,85m²~102m²,2024,11,
경남,102m²~,2024,11,15081.0
제주,모든면적,2024,11,25419.899999999998
제주,60m²,2024,11,
제주,60m²~85m²,2024,11,24799.5
제주,85m²~102m²,2024,11,
제주,102m²~,2024,11,26235.0
서울,모든면적,2024,12,44012.1
서울,60m²,2024,12,44517.0
서울,60m²~85m²,2024,12,46048.2
서울,85m²~102m²,2024,12,49608.899999999994
서울,102m²~,2024,12,45837.0
인천,모든면적,2024,12,18668.1
인천,60m²,2024,12,18978.3
인천,60m²~85m²,2024,12,18631.8
인천,85m²~102m²,2024,12,20255.399999999998
인천,102m²~,2024,12,19555.8
경기,모든면적,2024,12,21575.399999999998
경기,60m²,2024,12,21753.6
경기,60m²~85m²,2024,12,21964.8
경기,85m²~102m²,2024,12,25984.199999999997
경기,102m²~,2024,12,21308.1
부산,모든면적,2024,12,22113.3
부산,60m²,2024,12,22605.0
부산,60m²~85m²,2024,12,22063.8
부산,85m²~102m²,2024,12,25779.6
부산,102m²~,2024,12,23459.699999999997
대구,모든면적,2024,12,22126.5
대구,60m²,2024,12,17430.6
대구,60m²~85m²,2024,12,22238.699999999997
대구,85m²~102m²,2024,12,22265.1
대구,102m²~,2024,12,20311.5
광주,모든면적,2024,12,18697.8
광주,60m²,2024,12,21463.199999999997
광주,60m²~85m²,2024,12,18483.3
광주,85m²~102m²,2024,12,
광주,102m²~,2024,12,18849.6
대전,모든면적,2024,12,17664.899999999998
대전,60m²,2024,12,17562.6
대전,60m²~85m²,2024,12,17816.7
대전,85m²~102m²,2024,12,20120.1
대전,102m²~,2024,12,19994.7
울산,모든면적,2024,12,17539.5
울산,60m²,2024,12,22222.199999999997
울산,60m²~85m²,2024,12,17384.399999999998
울산,85m²~102m²,2024,12,20097.0
울산,102m²~,2024,12,20862.6
세종,모든면적,2024,12,17902.5
세종,60m²,2024,12,17902.5
세종,60m²~85m²,2024,12,
세종,85m²~102m²,2024,12,
세종,102m²~,2024,12,
강원,모든면적,2024,12,14533.199999999999
강원,60m²,2024,12,14355.0
강원,60m²~85m²,2024,12,14361.599999999999
강원,85m²~102m²,2024,12,15100.8
강원,102m²~,2024,12,15579.3
충북,모든면적,2024,12,14873.099999999999
충북,60m²,2024,12,15180.0
충북,60m²~85m²,2024,12,13104.3
충북,85m²~102m²,2024,12,
충북,102m²~,2024,12,12477.3
충남,모든면적,2024,12,12180.3
충남,60m²,2024,12,14242.8
충남,60m²~85m²,2024,12,12071.4
충남,85m²~102m²,2024,12,13140.599999999999
충남,102m²~,2024,12,13810.5
전북,모든면적,2024,12,12160.5
전북,60m²,2024,12,12942.599999999999
전북,60m²~85m²,2024,12,12160.5
전북,85m²~102m²,2024,12,11507.099999999999
전북,102m²~,2024,12,12965.699999999999
전남,모든면적,2024,12,12361.8
전남,60m²,2024,12,13592.699999999999
전남,60m²~85m²,2024,12,12368.4
전남,85m²~102m²,2024,12,
전남,102m²~,2024,12,14727.9
경북,모든면적,2024,12,15133.8
경북,60m²,2024,12,
경북,60m²~85m²,2024,12,14995.199999999999
경북,85m²~102m²,2024,12,
경북,102m²~,2024,12,16958.7
경남,모든면적,2024,12,13724.699999999999
경남,60m²,2024,12,11820.599999999999
경남,60m²~85m²,2024,12,13774.199999999999
경남,85m²~102m²,2024,12,
경남,102m²~,2024,12,
제주,모든면적,2024,12,25419.899999999998
제주,60m²,2024,12,
제주,60m²~85m²,2024,12,24799.5
제주,85m²~102m²,2024,12,
제주,102m²~,2024,12,26235.0
서울,모든면적,2025,1,44055.0
서울,60m²,2025,1,44576.399999999994
서울,60m²~85m²,2025,1,46091.1
서울,85m²~102m²,2025,1,49608.899999999994
서울,102m²~,2025,1,46457.399999999994
인천,모든면적,2025,1,18668.1
인천,60m²,2025,1,18978.3
인천,60m²~85m²,2025,1,18631.8
인천,85m²~102m²,2025,1,20255.399999999998
인천,102m²~,2025,1,19555.8
경기,모든면적,2025,1,21572.1
경기,60m²,2025,1,21879.0
경기,60m²~85m²,2025,1,21964.8
경기,85m²~102m²,2025,1,25984.199999999997
경기,102m²~,2025,1,21308.1
부산,모든면적,2025,1,22113.3
부산,60m²,2025,1,22605.0
부산,60m²~85m²,2025,1,22063.8
부산,85m²~102m²,2025,1,25779.6
부산,102m²~,2025,1,23459.699999999997
대구,모든면적,2025,1,22126.5
대구,60m²,2025,1,17430.6
대구,60m²~85m²,2025,1,22238.699999999997
대구,85m²~102m²,2025,1,22265.1
대구,102m²~,2025,1,20311.5
광주,모든면적,2025,1,18697.8
광주,60m²,2025,1,21463.199999999997
광주,60m²~85m²,2025,1,18546.0
광주,85m²~102m²,2025,1,14579.4
광주,102m²~,2025,1,18183.0
대전,모든면적,2025,1,17664.899999999998
대전,60m²,2025,1,17562.6
대전,60m²~85m²,2025,1,17816.7
대전,85m²~102m²,2025,1,20120.1
대전,102m²~,2025,1,19994.7
울산,모든면적,2025,1,17740.8
울산,60m²,2025,1,19572.3
울산,60m²~85m²,2025,1,17516.399999999998
울산,85m²~102m²,2025,1,20097.0
울산,102m²~,2025,1,20862.6
세종,모든면적,2025,1,17902.5
세종,60m²,2025,1,17902.5
세종,60m²~85m²,2025,1,17902.5
세종,85m²~102m²,2025,1,
세종,102m²~,2025,1,
강원,모든면적,2025,1,14533.199999999999
강원,60m²,2025,1,14355.0
강원,60m²~85m²,2025,1,14361.599999999999
강원,85m²~102m²,2025,1,15100.8
강원,102m²~,2025,1,15579.3
충북,모든면적,2025,1,14873.099999999999
충북,60m²,2025,1,15180.0
충북,60m²~85m²,2025,1,13104.3
충북,85m²~102m²,2025,1,
충북,102m²~,2025,1,12477.3
충남,모든면적,2025,1,13170.3
충남,60m²,2025,1,14242.8
충남,60m²~85m²,2025,1,13021.8
충남,85m²~102m²,2025,1,13140.599999999999
충남,102m²~,2025,1,13810.5
전북,모든면적,2025,1,12173.699999999999
전북,60m²,2025,1,12873.3
전북,60m²~85m²,2025,1,12150.599999999999
전북,85m²~102m²,2025,1,12190.199999999999
전북,102m²~,2025,1,13048.199999999999
전남,모든면적,2025,1,13506.9
전남,60m²,2025,1,13592.699999999999
전남,60m²~85m²,2025,1,13533.3
전남,85m²~102m²,2025,1,
전남,102m²~,2025,1,14364.9
경북,모든면적,2025,1,14648.699999999999
경북,60m²,2025,1,
경북,60m²~85m²,2025,1,14506.8
경북,85m²~102m²,2025,1,
경북,102m²~,2025,1,17160.0
경남,모든면적,2025,1,13724.699999999999
경남,60m²,2025,1,11820.599999999999
경남,60m²~85m²,2025,1,13774.199999999999
경남,85m²~102m²,2025,1,
경남,102m²~,2025,1,
제주,모든면적,2025,1,25419.899999999998
제주,60m²,2025,1,
제주,60m²~85m²,2025,1,24799.5
제주,85m²~102m²,2025,1,
제주,102m²~,2025,1,26235.0
서울,모든면적,2025,2,44206.799999999996
서울,60m²,2025,2,44576.399999999994
서울,60m²~85m²,2025,2,46328.7
서울,85m²~102m²,2025,2,49608.899999999994
서울,102m²~,2025,2,48510.0
인천,모든면적,2025,2,18625.2
인천,60m²,2025,2,18978.3
인천,60m²~85m²,2025,2,18546.0
인천,85m²~102m²,2025,2,20832.899999999998
인천,102m²~,2025,2,21021.0
경기,모든면적,2025,2,21628.199999999997
경기,60m²,2025,2,22047.3
경기,60m²~85m²,2025,2,22044.0
경기,85m²~102m²,2025,2,27000.6
경기,102m²~,2025,2,21271.8
부산,모든면적,2025,2,22077.0
부산,60m²,2025,2,22499.399999999998
부산,60m²~85m²,2025,2,22044.0
부산,85m²~102m²,2025,2,25779.6
부산,102m²~,2025,2,23459.699999999997
대구,모든면적,2025,2,22152.899999999998
대구,60m²,2025,2,17430.6
대구,60m²~85m²,2025,2,22053.899999999998
대구,85m²~102m²,2025,2,22265.1
대구,102m²~,2025,2,20512.8
광주,모든면적,2025,2,19809.899999999998
광주,60m²,2025,2,21004.5
광주,60m²~85m²,2025,2,19588.8
광주,85m²~102m²,2025,2,14579.4
광주,102m²~,2025,2,22367.399999999998
대전,모든면적,2025,2,17707.8
대전,60m²,2025,2,17664.899999999998
대전,60m²~85m²,2025,2,17796.899999999998
대전,85m²~102m²,2025,2,20120.1
대전,102m²~,2025,2,19994.7
울산,모든면적,2025,2,17602.2
울산,60m²,2025,2,19572.3
울산,60m²~85m²,2025,2,17361.3
울산,85m²~102m²,2025,2,20097.0
울산,102m²~,2025,2,20862.6
세종,모든면적,2025,2,17902.5
세종,60m²,2025,2,17902.5
세종,60m²~85m²,2025,2,17902.5
세종,85m²~102m²,2025,2,
세종,102m²~,2025,2,
강원,모든면적,2025,2,14533.199999999999
강원,60m²,2025,2,14355.0
강원,60m²~85m²,2025,2,14361.599999999999
강원,85m²~102m²,2025,2,15100.8
강원,102m²~,2025,2,15579.3
충북,모든면적,2025,2,14569.5
충북,60m²,2025,2,16678.2
충북,60m²~85m²,2025,2,12493.8
충북,85m²~102m²,2025,2,
충북,102m²~,2025,2,12351.9
충남,모든면적,2025,2,13338.599999999999
충남,60m²,2025,2,14242.8
충남,60m²~85m²,2025,2,13110.9
충남,85m²~102m²,2025,2,13140.599999999999
충남,102m²~,2025,2,14213.099999999999
전북,모든면적,2025,2,12101.099999999999
전북,60m²,2025,2,12810.599999999999
전북,60m²~85m²,2025,2,12061.5
전북,85m²~102m²,2025,2,12190.199999999999
전북,102m²~,2025,2,12896.4
전남,모든면적,2025,2,13506.9
전남,60m²,2025,2,13592.699999999999
전남,60m²~85m²,2025,2,13533.3
전남,85m²~102m²,2025,2,
전남,102m²~,2025,2,14364.9
경북,모든면적,2025,2,13998.599999999999
경북,60m²,2025,2,
경북,60m²~85m²,2025,2,13912.8
경북,85m²~102m²,2025,2,
경북,102m²~,2025,2,15962.099999999999
경남,모든면적,2025,2,13434.3
경남,60m²,2025,2,11820.599999999999
경남,60m²~85m²,2025,2,13506.9
경남,85m²~102m²,2025,2,
경남,102m²~,2025,2,
제주,모든면적,2025,2,26083.199999999997
제주,60m²,2025,2,
제주,60m²~85m²,2025,2,25720.199999999997
제주,85m²~102m²,2025,2,
제주,102m²~,2025,2,26456.1
서울,모든면적,2025,3,44206.799999999996
서울,60m²,2025,3,44576.399999999994
서울,60m²~85m²,2025,3,46328.7
서울,85m²~102m²,2025,3,49608.899999999994
서울,102m²~,2025,3,48510.0
인천,모든면적,2025,3,18621.899999999998
인천,60m²,2025,3,18991.5
인천,60m²~85m²,2025,3,18539.399999999998
인천,85m²~102m²,2025,3,20832.899999999998
인천,102m²~,2025,3,21021.0
경기,모든면적,2025,3,22143.0
경기,60m²,2025,3,22667.699999999997
경기,60m²~85m²,2025,3,22539.0
경기,85m²~102m²,2025,3,25786.199999999997
경기,102m²~,2025,3,20743.8
부산,모든면적,2025,3,22093.5
부산,60m²,2025,3,22499.399999999998
부산,60m²~85m²,2025,3,22044.0
부산,85m²~102m²,2025,3,25779.6
부산,102m²~,2025,3,23459.699999999997
대구,모든면적,2025,3,19338.0
대구,60m²,2025,3,17430.6
대구,60m²~85m²,2025,3,19206.0
대구,85m²~102m²,2025,3,22265.1
대구,102m²~,2025,3,20512.8
광주,모든면적,2025,3,17133.6
광주,60m²,2025,3,
광주,60m²~85m²,2025,3,16925.7
광주,85m²~102m²,2025,3,14579.4
광주,102m²~,2025,3,21314.699999999997
대전,모든면적,2025,3,17701.2
대전,60m²,2025,3,17655.0
대전,60m²~85m²,2025,3,17790.3
대전,85m²~102m²,2025,3,20120.1
대전,102m²~,2025,3,19994.7
울산,모든면적,2025,3,17602.2
울산,60m²,2025,3,19572.3
울산,60m²~85m²,2025,3,17361.3
울산,85m²~102m²,2025,3,20097.0
울산,102m²~,2025,3,20862.6
세종,모든면적,2025,3,17902.5
세종,60m²,2025,3,17902.5
세종,60m²~85m²,2025,3,17902.5
세종,85m²~102m²,2025,3,
세종,102m²~,2025,3,
강원,모든면적,2025,3,14698.199999999999
강원,60m²,2025,3,15711.3
강원,60m²~85m²,2025,3,14496.9
강원,85m²~102m²,2025,3,15100.8
강원,102m²~,2025,3,15579.3
충북,모든면적,2025,3,14572.8
충북,60m²,2025,3,16734.3
충북,60m²~85m²,2025,3,14526.599999999999
충북,85m²~102m²,2025,3,
충북,102m²~,2025,3,12351.9
충남,모든면적,2025,3,13338.599999999999
충남,60m²,2025,3,14242.8
충남,60m²~85m²,2025,3,13110.9
충남,85m²~102m²,2025,3,13140.599999999999
충남,102m²~,2025,3,14213.099999999999
전북,모든면적,2025,3,12101.099999999999
전북,60m²,2025,3,12810.599999999999
전북,60m²~85m²,2025,3,12061.5
전북,85m²~102m²,2025,3,12190.199999999999
전북,102m²~,2025,3,12896.4
전남,모든면적,2025,3,13506.9
전남,60m²,2025,3,13592.699999999999
전남,60m²~85m²,2025,3,13533.3
전남,85m²~102m²,2025,3,
전남,102m²~,2025,3,14364.9
경북,모든면적,2025,3,14889.599999999999
경북,60m²,2025,3,
경북,60m²~85m²,2025,3,14810.4
경북,85m²~102m²,2025,3,
경북,102m²~,2025,3,16364.699999999999
경남,모든면적,2025,3,14962.199999999999
경남,60m²,2025,3,11820.599999999999
경남,60m²~85m²,2025,3,14982.0
경남,85m²~102m²,2025,3,
경남,102m²~,2025,3,13530.0
제주,모든면적,2025,3,26083.199999999997
제주,60m²,2025,3,
제주,60m²~85m²,2025,3,25720.199999999997
제주,85m²~102m²,2025,3,
제주,102m²~,2025,3,26456.1
서울,모든면적,2025,4,45417.899999999994
서울,60m²,2025,4,45929.399999999994
서울,60m²~85m²,2025,4,45998.7
서울,85m²~102m²,2025,4,49608.899999999994
서울,102m²~,2025,4,48510.0
인천,모든면적,2025,4,18819.899999999998
인천,60m²,2025,4,18975.0
인천,60m²~85m²,2025,4,18816.6
인천,85m²~102m²,2025,4,21489.6
인천,102m²~,2025,4,21070.5
경기,모든면적,2025,4,22407.0
경기,60m²,2025,4,22572.0
경기,60m²~85m²,2025,4,22885.5
경기,85m²~102m²,2025,4,26809.199999999997
경기,102m²~,2025,4,21265.199999999997
부산,모든면적,2025,4,21908.699999999997
부산,60m²,2025,4,21324.6
부산,60m²~85m²,2025,4,21347.699999999997
부산,85m²~102m²,2025,4,30828.6
부산,102m²~,2025,4,24746.699999999997
대구,모든면적,2025,4,19338.0
대구,60m²,2025,4,17430.6
대구,60m²~85m²,2025,4,19206.0
대구,85m²~102m²,2025,4,22265.1
대구,102m²~,2025,4,20512.8
광주,모든면적,2025,4,17133.6
광주,60m²,2025,4,
광주,60m²~85m²,2025,4,16925.7
광주,85m²~102m²,2025,4,14579.4
광주,102m²~,2025,4,21314.699999999997
대전,모든면적,2025,4,17582.399999999998
대전,60m²,2025,4,17569.2
대전,60m²~85m²,2025,4,17598.899999999998
대전,85m²~102m²,2025,4,20120.1
대전,102m²~,2025,4,19905.6
울산,모든면적,2025,4,17582.399999999998
울산,60m²,2025,4,18529.5
울산,60m²~85m²,2025,4,17400.899999999998
울산,85m²~102m²,2025,4,18268.8
울산,102m²~,2025,4,19361.1
세종,모든면적,2025,4,17902.5
세종,60m²,2025,4,
세종,60m²~85m²,2025,4,17902.5
세종,85m²~102m²,2025,4,
세종,102m²~,2025,4,
강원,모든면적,2025,4,14569.5
강원,60m²,2025,4,15262.5
강원,60m²~85m²,2025,4,14397.9
강원,85m²~102m²,2025,4,15100.8
강원,102m²~,2025,4,15576.0
충북,모든면적,2025,4,14628.9
충북,60m²,2025,4,16734.3
충북,60m²~85m²,2025,4,14589.3
충북,85m²~102m²,2025,4,
충북,102m²~,2025,4,12351.9
충남,모든면적,2025,4,13437.599999999999
충남,60m²,2025,4,14242.8
충남,60m²~85m²,2025,4,13216.5
충남,85m²~102m²,2025,4,13140.599999999999
충남,102m²~,2025,4,15704.699999999999
전북,모든면적,2025,4,12556.5
전북,60m²,2025,4,14510.099999999999
전북,60m²~85m²,2025,4,12526.8
전북,85m²~102m²,2025,4,14417.699999999999
전북,102m²~,2025,4,13807.199999999999
전남,모든면적,2025,4,13506.9
전남,60m²,2025,4,13592.699999999999
전남,60m²~85m²,2025,4,13533.3
전남,85m²~102m²,2025,4,
전남,102m²~,2025,4,14364.9
경북,모든면적,2025,4,15034.8
경북,60m²,2025,4,
경북,60m²~85m²,2025,4,14939.099999999999
경북,85m²~102m²,2025,4,
경북,102m²~,2025,4,15354.9
경남,모든면적,2025,4,14962.199999999999
경남,60m²,2025,4,13371.599999999999
경남,60m²~85m²,2025,4,14982.0
경남,85m²~102m²,2025,4,
경남,102m²~,2025,4,13530.0
제주,모든면적,2025,4,26083.199999999997
제주,60m²,2025,4,
제주,60m²~85m²,2025,4,25720.199999999997
제주,85m²~102m²,2025,4,
제주,102m²~,2025,4,26456.1
서울,모든면적,2025,5,45602.7
서울,60m²,2025,5,46391.399999999994
서울,60m²~85m²,2025,5,46348.5
서울,85m²~102m²,2025,5,45345.299999999996
서울,102m²~,2025,5,50189.7
인천,모든면적,2025,5,18819.899999999998
인천,60m²,2025,5,18975.0
인천,60m²~85m²,2025,5,18816.6
인천,85m²~102m²,2025,5,21489.6
인천,102m²~,2025,5,21070.5
경기,모든면적,2025,5,21796.5
경기,60m²,2025,5,22680.899999999998
경기,60m²~85m²,2025,5,22321.199999999997
경기,85m²~102m²,2025,5,28353.6
경기,102m²~,2025,5,21189.3
부산,모든면적,2025,5,21888.899999999998
부산,60m²,2025,5,20347.8
부산,60m²~85m²,2025,5,20644.8
부산,85m²~102m²,2025,5,30828.6
부산,102m²~,2025,5,25198.8
대구,모든면적,2025,5,20275.199999999997
대구,60m²,2025,5,17430.6
대구,60m²~85m²,2025,5,20493.0
대구,85m²~102m²,2025,5,22265.1
대구,102m²~,2025,5,22565.399999999998
광주,모든면적,2025,5,17935.5
광주,60m²,2025,5,20542.5
광주,60m²~85m²,2025,5,16747.5
광주,85m²~102m²,2025,5,14579.4
광주,102m²~,2025,5,21766.8
대전,모든면적,2025,5,17582.399999999998
대전,60m²,2025,5,17569.2
대전,60m²~85m²,2025,5,17598.899999999998
대전,85m²~102m²,2025,5,20120.1
대전,102m²~,2025,5,19905.6
울산,모든면적,2025,5,17226.0
울산,60m²,2025,5,18856.2
울산,60m²~85m²,2025,5,17054.399999999998
울산,85m²~102m²,2025,5,18268.8
울산,102m²~,2025,5,19361.1
세종,모든면적,2025,5,17902.5
세종,60m²,2025,5,
세종,60m²~85m²,2025,5,17902.5
세종,85m²~102m²,2025,5,
세종,102m²~,2025,5,
강원,모든면적,2025,5,14153.699999999999
강원,60m²,2025,5,15262.5
강원,60m²~85m²,2025,5,13972.199999999999
강원,85m²~102m²,2025,5,15100.8
강원,102m²~,2025,5,15104.099999999999
충북,모든면적,2025,5,14628.9
충북,60m²,2025,5,16734.3
충북,60m²~85m²,2025,5,14589.3
충북,85m²~102m²,2025,5,
충북,102m²~,2025,5,12351.9
충남,모든면적,2025,5,14308.8
충남,60m²,2025,5,14242.8
충남,60m²~85m²,2025,5,14021.699999999999
충남,85m²~102m²,2025,5,13140.599999999999
충남,102m²~,2025,5,17724.3
전북,모든면적,2025,5,12738.0
전북,60m²,2025,5,14510.099999999999
전북,60m²~85m²,2025,5,12662.099999999999
전북,85m²~102m²,2025,5,15236.099999999999
전북,102m²~,2025,5,15011.699999999999
전남,모든면적,2025,5,13312.199999999999
전남,60m²,2025,5,13592.699999999999
전남,60m²~85m²,2025,5,13533.3
전남,85m²~102m²,2025,5,
전남,102m²~,2025,5,13645.5
경북,모든면적,2025,5,15034.8
경북,60m²,2025,5,
경북,60m²~85m²,2025,5,14939.099999999999
경북,85m²~102m²,2025,5,
경북,102m²~,2025,5,15354.9
경남,모든면적,2025,5,13332.0
경남,60m²,2025,5,13371.599999999999
경남,60m²~85m²,2025,5,13269.3
경남,85m²~102m²,2025,5,
경남,102m²~,2025,5,13530.0
제주,모든면적,2025,5,26083.199999999997
제주,60m²,2025,5,
제주,60m²~85m²,2025,5,25720.199999999997
제주,85m²~102m²,2025,5,
제주,102m²~,2025,5,26456.1
서울,모든면적,2025,6,45998.7
서울,60m²,2025,6,47015.1
서울,60m²~85m²,2025,6,46698.299999999996
서울,85m²~102m²,2025,6,45345.299999999996
서울,102m²~,2025,6,55255.2
인천,모든면적,2025,6,19387.5
인천,60m²,2025,6,19532.7
인천,60m²~85m²,2025,6,19397.399999999998
인천,85m²~102m²,2025,6,21489.6
인천,102m²~,2025,6,20097.0
경기,모든면적,2025,6,21918.6
경기,60m²,2025,6,23274.899999999998
경기,60m²~85m²,2025,6,21888.899999999998
경기,85m²~102m²,2025,6,26980.8
경기,102m²~,2025,6,21931.8
부산,모든면적,2025,6,21182.699999999997
부산,60m²,2025,6,21146.399999999998
부산,60m²~85m²,2025,6,21136.5
부산,85m²~102m²,2025,6,
부산,102m²~,2025,6,18516.3
대구,모든면적,2025,6,26297.699999999997
대구,60m²,2025,6,17430.6
대구,60m²~85m²,2025,6,24948.0
대구,85m²~102m²,2025,6,22265.1
대구,102m²~,2025,6,30798.899999999998
광주,모든면적,2025,6,17417.399999999998
광주,60m²,2025,6,17239.2
광주,60m²~85m²,2025,6,16034.699999999999
광주,85m²~102m²,2025,6,14579.4
광주,102m²~,2025,6,22971.3
대전,모든면적,2025,6,19192.8
대전,60m²,2025,6,18658.2
대전,60m²~85m²,2025,6,18377.7
대전,85m²~102m²,2025,6,20120.1
대전,102m²~,2025,6,36831.299999999996
울산,모든면적,2025,6,17315.1
울산,60m²,2025,6,18803.399999999998
울산,60m²~85m²,2025,6,17146.8
울산,85m²~102m²,2025,6,18268.8
울산,102m²~,2025,6,19361.1
세종,모든면적,2025,6,17902.5
세종,60m²,2025,6,
세종,60m²~85m²,2025,6,17902.5
세종,85m²~102m²,2025,6,
세종,102m²~,2025,6,
강원,모든면적,2025,6,14480.4
강원,60m²,2025,6,15262.5
강원,60m²~85m²,2025,6,14331.9
강원,85m²~102m²,2025,6,15100.8
강원,102m²~,2025,6,15239.4
충북,모든면적,2025,6,14955.599999999999
충북,60m²,2025,6,16734.3
충북,60m²~85m²,2025,6,14873.099999999999
충북,85m²~102m²,2025,6,
충북,102m²~,2025,6,14232.9
충남,모든면적,2025,6,14107.5
충남,60m²,2025,6,14229.599999999999
충남,60m²~85m²,2025,6,13853.4
충남,85m²~102m²,2025,6,13140.599999999999
충남,102m²~,2025,6,16899.3
전북,모든면적,2025,6,12738.0
전북,60m²,2025,6,14510.099999999999
전북,60m²~85m²,2025,6,12662.099999999999
전북,85m²~102m²,2025,6,15236.099999999999
전북,102m²~,2025,6,15011.699999999999
전남,모든면적,2025,6,12629.099999999999
전남,60m²,2025,6,13592.699999999999
전남,60m²~85m²,2025,6,12533.4
전남,85m²~102m²,2025,6,
전남,102m²~,2025,6,13371.599999999999
경북,모든면적,2025,6,15034.8
경북,60m²,2025,6,
경북,60m²~85m²,2025,6,14939.099999999999
경북,85m²~102m²,2025,6,
경북,102m²~,2025,6,15354.9
경남,모든면적,2025,6,14048.099999999999
경남,60m²,2025,6,13371.599999999999
경남,60m²~85m²,2025,6,13952.4
경남,85m²~102m²,2025,6,15965.4
경남,102m²~,2025,6,14817.0
제주,모든면적,2025,6,26083.199999999997
제주,60m²,2025,6,
제주,60m²~85m²,2025,6,25720.199999999997
제주,85m²~102m²,2025,6,
제주,102m²~,2025,6,26456.1
서울,모든면적,2025,7,45358.5
서울,60m²,2025,7,45724.799999999996
서울,60m²~85m²,2025,7,46411.2
서울,85m²~102m²,2025,7,45345.299999999996
서울,102m²~,2025,7,54304.799999999996
인천,모든면적,2025,7,19476.6
인천,60m²,2025,7,19842.899999999998
인천,60m²~85m²,2025,7,19410.6
인천,85m²~102m²,2025,7,21489.6
인천,102m²~,2025,7,20829.6
경기,모든면적,2025,7,22228.8
경기,60m²,2025,7,23548.8
경기,60m²~85m²,2025,7,22265.1
경기,85m²~102m²,2025,7,26980.8
경기,102m²~,2025,7,21799.8
부산,모든면적,2025,7,25089.899999999998
부산,60m²,2025,7,21222.3
부산,60m²~85m²,2025,7,23938.199999999997
부산,85m²~102m²,2025,7,
부산,102m²~,2025,7,37346.1
대구,모든면적,2025,7,26297.699999999997
대구,60m²,2025,7,17430.6
대구,60m²~85m²,2025,7,24948.0
대구,85m²~102m²,2025,7,22265.1
대구,102m²~,2025,7,30798.899999999998
광주,모든면적,2025,7,17717.7
광주,60m²,2025,7,17239.2
광주,60m²~85m²,2025,7,16424.1
광주,85m²~102m²,2025,7,14579.4
광주,102m²~,2025,7,22971.3
대전,모든면적,2025,7,19258.8
대전,60m²,2025,7,16707.899999999998
대전,60m²~85m²,2025,7,18433.8
대전,85m²~102m²,2025,7,20301.6
대전,102m²~,2025,7,37141.5
울산,모든면적,2025,7,17470.2
울산,60m²,2025,7,18803.399999999998
울산,60m²~85m²,2025,7,17377.8
